C,form,N,D,Q,L,C_train,C_Q,C_attn,C_total,s_train,s_Q,s_attn
6.309573444801943e+19,power,0.8198363875013117,7.046056770862042,0.9141765899809653,2.849045303830574,3.465968237491616e+19,2.370385010618137e+19,4.732201966921887e+18,6.3095734448019415e+19,0.5493189464886898,0.3756807066840544,0.07500034682725579
7.0794578438414025e+19,power,0.8726134189577673,7.2681754079585374,0.9408464891960248,2.8240115736510494,3.805384435394079e+19,2.7545115868681855e+19,5.195618215791383e+18,7.0794578438414025e+19,0.5375248386717181,0.38908510335497004,0.07339005797331191
7.94328234724279e+19,power,0.9298412349267895,7.4645284719532174,0.970116915228449,2.799190878460314,4.164495823504296e+19,3.2101940273027064e+19,5.685924964357866e+18,7.94328234724279e+19,0.5242789619520253,0.40413948377612485,0.07158155427184985
8.91250938133744e+19,power,0.9900217936964624,7.6678906394453685,1.0,2.774490989102973,4.55482730683921e+19,3.735796319537784e+19,6.218857549604469e+18,8.91250938133744e+19,0.5110600294432115,0.4191632412034755,0.06977672935331314
1e+20,power,1.0280974795707913,8.415523308412173,1.0,2.7502863732309666,5.1911869815886815e+19,4.100042955858411e+19,7.08770062552908e+18,1e+20,0.5191186981588681,0.41000429558584106,0.0708770062552908
1.1220184543019654e+20,power,1.067932971072522,9.231339890030986,1.0,2.7267289046424064,5.915071341444648e+19,4.497508794423097e+19,8.076044071519094e+18,1.1220184543019654e+20,0.5271812882190566,0.4008408932294349,0.07197781855150853
1.2589254117941713e+20,power,1.1096235697313117,10.12100020594098,1.0,2.703797837925263,6.738300226660544e+19,4.930951300334446e+19,9.200025909467196e+18,1.258925411794171e+20,0.535242212408548,0.39167938419060494,0.07307840340084709
1.4125375446227496e+20,power,1.1532702448208112,11.09057278700063,0.9999999999999996,2.6814731159287986,7.674256555960346e+19,5.403327061826697e+19,1.0477918284404527e+19,1.4125375446227495e+20,0.5432957577074479,0.38252626150689534,0.07417798078565689
1.5848931924611108e+20,power,1.198979836512205,12.146559428557225,1.0,2.659735347821332,8.738087902702395e+19,5.917803753593079e+19,1.1930402683156337e+19,1.5848931924611108e+20,0.5513360738923614,0.37338817415220155,0.07527575195543708
1.778279410038923e+20,power,1.246865773103561,13.295917706034924,0.9999999999999998,2.638565787889213,9.946934825793937e+19,6.4777711063802085e+19,1.3580881682150656e+19,1.778279410038921e+20,0.5593572511519003,0.3642718388241604,0.07637091002393945
1.995262314968883e+20,power,1.2970482032364423,14.546087936276182,0.9999999999999999,2.6179463150502844,1.1320186333119786e+20,7.086854042553753e+19,1.5455827740152883e+19,1.995262314968883e+20,0.5673532872441551,0.3551840772707761,0.07746263548506867
2.238721138568347e+20,power,1.3496546090022994,15.905018269172611,1.0,2.5978594130557777,1.2879768727952754e+20,7.748924900740896e+19,1.7585177569898158e+19,2.2387211385683467e+20,0.5753181361475559,0.34613176099709775,0.07855010285534629
2.5118864315095718e+20,power,1.4048199651681317,17.381194152019816,0.9999999999999998,2.578288151355109,1.4650469137932607e+20,8.468117790864046e+19,2.0002773862990655e+19,2.5118864315095718e+20,0.5832456815783703,0.33712184136346285,0.07963247705816684
2.818382931264449e+20,power,1.4626876271250324,18.98366355435315,0.9999999999999999,2.5592161665986506,1.6660301879074062e+20,9.24884088368085e+19,2.2746865498895786e+19,2.818382931264449e+20,0.5911298175368784,0.3281612580420865,0.08070892442103512
3.1622776601683794e+20,power,1.5234090517601084,20.72207304612998,0.9999999999999999,2.5406276447540797,1.8940916189825145e+20,1.0095793988074524e+20,2.586066423784127e+19,3.1622776601683794e+20,0.5989643613020563,0.31925703790150295,0.08177860079644077
3.54813389233576e+20,power,1.587145687065257,22.60668654742219,0.9999999999999999,2.522507303812432,2.1528063031546374e+20,1.1013977685904086e+20,2.9392982059071316e+19,3.548133892335759e+20,0.6067432539129552,0.31041606715279607,0.08284067893424882
3.9810717055349857e+20,power,1.6540677946594373,24.648432930691254,1.0,2.5048403770605443,2.4462107459687717e+20,1.2008716523832779e+20,3.339893071829364e+19,3.9810717055349857e+20,0.6144603581411866,0.3016453209606035,0.08389432089821003
4.466835921509617e+20,power,1.7243564876955373,26.858925907356806,1.0,2.487612596897077,2.778861788453067e+20,1.3085668702064237e+20,3.794072628501255e+19,4.466835921509616e+20,0.6221096626969724,0.29295163135613433,0.08493870594689332
5.0118723362727146e+20,power,1.798203485522397,29.250507127500253,0.9999999999999999,2.4708101791698547,3.15590183219812e+20,1.4250847072518118e+20,4.3088579682278334e+19,5.0118723362727146e+20,0.6296851995526159,0.28434178120180026,0.08597301924558384
5.6234132519034906e+20,power,1.8758123429007931,31.83627631802553,1.0,2.454419808012813,3.58313280416115e+20,1.5510633822142038e+20,4.892170655281358e+19,5.623413251903489e+20,0.6371811289074802,0.2758224076256851,0.08699646346683465
6.309573444801943e+20,power,1.9573985034641554,34.63013660097979,0.9999999999999999,2.4384286211613753,4.067098653451027e+20,1.6871802551997347e+20,5.5529453615118025e+19,6.309573444801942e+20,0.6445916968922284,0.26740005009208595,0.08800825301568559
7.079457843841402e+20,power,2.043190755358953,37.64682559054866,0.9999999999999998,2.4228241957256884,4.615178760913192e+20,1.834153342771529e+20,6.301257401566812e+19,7.079457843841402e+20,0.6519113274935385,0.2590810459260104,0.08900762658045112
7.943282347242789e+20,power,2.1334312495139898,40.9019667424751,1.0,2.407594534401733,5.235692040898699e+20,1.9927438196933873e+20,7.148464866507024e+19,7.943282347242789e+20,0.659134575861586,0.25087158338077875,0.08999384075763521
8.91250938133744e+20,power,2.228376826097908,44.41210699529422,0.9999999999999999,2.392728052100957,5.938014601589665e+20,2.1637578528107335e+20,8.107369269370425e+19,8.91250938133744e+20,0.6662561964898136,0.24277762414944384,0.09096617936074257
1e+21,power,2.3282998720793575,48.19476277603222,1.0,2.378213562979752,6.732711600379848e+20,2.3480488424482898e+20,9.192395571718619e+19,1e+21,0.6732711600379848,0.23480488424482898,0.09192395571718619
1.1220184543019653e+21,power,2.4334889097776204,52.26847388033484,1.0,2.3640402678507613,7.631685091127763e+20,2.5465200474499134e+20,1.0419794044419773e+20,1.1220184543019653e+21,0.6801746497008927,0.2269588381266122,0.09286651217249522
1.2589254117941712e+21,power,2.5442495900922903,56.65285554980106,1.0,2.350197741958764,8.648340270608345e+20,2.760127122386308e+20,1.1807867249470595e+20,1.2589254117941712e+21,0.686962086044722,0.219244690473972,0.09379322348130606
1.4125375446227498e+21,power,2.660906080304263,61.36864738565439,1.0,2.33667592310463,9.797772418112165e+20,2.989880500629082e+20,1.3377225274862476e+20,1.4125375446227493e+21,0.6936291679757713,0.2116673296232702,0.09470350240095864
1.584893192461111e+21,power,2.783801835760573,66.43777668854607,1.0,2.3234651001016315,1.1096976282565533e+21,3.236848480265964e+20,1.5151071617796145e+20,1.584893192461111e+21,0.7001718687007246,0.2042313321593365,0.09559679913993896
1.7782794100389228e+21,power,2.9133004957181274,71.88342569655774,1.0,2.3105559015492543,1.256508118294193e+21,3.502160499936293e+20,1.715552417511005e+20,1.7782794100389228e+21,0.7065864403539884,0.19694095765634706,0.09647260198966455
1.995262314968883e+21,power,3.049787573880464,77.73008897840019,1.0,2.2979392849104765,1.422361556897686e+21,3.787009935027657e+20,1.9419976456843077e+20,1.9952623149688826e+21,0.7128694539193303,0.18980010330555047,0.09733044277511924
2.238721138568347e+21,power,3.1936712727368377,84.00365304007738,1.0,2.2856065258794045,1.6096803211142858e+21,4.09265797611257e+20,2.1977501984280383e+20,2.2387211385683467e+21,0.7190177880500427,0.18281231662152475,0.0981698953284325
2.5118864315095717e+21,power,3.345384287159314,90.73146243234945,1.0,2.2735492080270383,1.8211896526330045e+21,4.420436849704065e+20,2.4865309390615953e+20,2.5118864315095707e+21,0.7250286596510347,0.1759807606846107,0.0989905796643546
2.818382931264449e+21,power,3.505384462350654,97.94241692424256,1.0,2.2617592127138746,2.0599549589478577e+21,4.771754552549098e+20,2.8125251706168086e+20,2.818382931264448e+21,0.7308996006528017,0.16930824053806923,0.0997921588091292
3.1622776601683794e+21,power,3.6741564477856223,105.6670560149622,1.0,2.2502287092589928,2.3294237710553873e+21,5.148098969048959e+20,3.180439922080956e+20,3.1622776601683784e+21,0.7366284752273635,0.16279718362159393,0.1005743411510427
3.5481338923357606e+21,power,3.852215246414779,113.93760335952553,1.0,2.238950145356166,2.633473036809144e+21,5.551040035676084e+20,3.5955685195900846e+20,3.5481338923357606e+21,0.7422135456888045,0.15644956487315073,0.10133688943804478
3.9810717055349854e+21,power,4.040103185181345,122.78817936297028,1.0,2.2279162377285093,2.9764614872817273e+21,5.982240098563912e+20,4.063862083968652e+20,3.9810717055349833e+21,0.7476533223813775,0.15026707733615183,0.10207960028247075
4.4668359215096167e+21,power,4.23839731889912,132.25476910839996,1.0,2.2171199630140266,3.3632895528039875e+21,6.443452350961245e+20,4.592011336095044e+20,4.466835921509616e+21,0.752946741698837,0.1442509298345485,0.10280232846661454
5.011872336272714e+21,power,4.447706484714215,142.37545601787423,1.0,2.2065545488753413,3.799465433969056e+21,6.936532217190833e+20,5.187536805845751e+20,5.011872336272714e+21,0.7580930197425351,0.1384020132952842,0.10350496696218078
5.623413251903491e+21,power,4.668676209442646,153.1904679926738,1.0,2.196213465327708,4.291180160584688e+21,7.463439600603068e+20,5.858891312584961e+20,5.623413251903491e+21,0.7630917324335269,0.13272080969821556,0.10418745786825755
6.309573444801943e+21,power,4.901989812366787,164.7423311002773,1.0,2.186090416280196,4.845391372314693e+21,8.02624637120551e+20,6.615574353666994e+20,6.309573444801943e+21,0.7679427800791356,0.12720743234739307,0.10484978757347133
7.079457843841402e+21,power,5.148370010210091,177.07602543254188,1.0,2.176179331285703,5.469917393184588e+21,8.62714395907344e+20,7.468260547494691e+20,7.079457843841401e+21,0.772646368385823,0.12186164745056587,0.10549198416361105
7.943282347242789e+21,power,5.408581447616324,190.23912833043278,1.0,2.1664743574961207,6.173542920592079e+21,9.268450332258684e+20,8.428943934248385e+20,7.943282347242786e+21,0.7772030063535377,0.11668287651232592,0.10611411713413635
8.912509381337441e+21,power,5.683435720818795,204.28189079734673,1.0,2.1569698518196003,6.966137971644269e+21,9.952613719646734e+20,9.511100377284976e+20,8.91250938133744e+21,0.781613535939853,0.11167016261982562,0.10671630144032129
1e+22,power,5.973787923340154,219.257593492326,0.9999999999999999,2.1476603732774278,7.858790184630491e+21,1.068222995494612e+21,1.0729868198748832e+21,9.999999999999987e+21,0.7858790184630501,0.10682229954946133,0.10729868198748846
1.1220184543019653e+22,power,6.280545583587345,235.22253276321837,1.0,2.1385406755584695,8.863955035837563e+21,1.1460041796223998e+21,1.2102253275596888e+21,1.122018454301965e+22,0.7900008241265555,0.10213773001936557,0.10786144585407906
1.2589254117941714e+22,power,6.604668098690644,252.23631952080248,1.0,2.1296056997695785,9.995623037221107e+21,1.2288953487053499e+21,1.3647357320152553e+21,1.2589254117941712e+22,0.7939805602125178,0.09761462729979978,0.10840481248768244
1.4125375446227496e+22,power,6.947171084277377,270.362040091651,1.0,2.1208505673806526,1.1269508083265753e+22,1.3172038593265237e+21,1.5386635036352174e+21,1.4125375446227494e+22,0.7978200739630984,0.09325089193847327,0.10892903409842836
1.584893192461111e+22,power,7.309127857206817,289.6665332682483,1.0,2.112270573363301,1.2703258365668874e+22,1.4112553500829056e+21,1.7344182088593234e+21,1.5848931924611103e+22,0.8015214164648249,0.08904419280717774,0.1094343907279974
1.7782794100389228e+22,power,7.691675738885053,310.22051833014706,1.0,2.10386117952224,1.4316693807266028e+22,1.5113943653044763e+21,1.9547059278187216e+21,1.7782794100389225e+22,0.8050868567922443,0.08499195102705459,0.1099211921807011
1.995262314968883e+22,power,8.096015301963016,332.09899683139525,0.9999999999999999,2.0956180080186435,1.6132071360681258e+22,1.617986312562557e+21,2.2025654764450147e+21,1.995262314968883e+22,0.8085188217937573,0.08109140840400178,0.11038976980224101
2.238721138568347e+22,power,8.5234211735682,355.38125354211655,1.0,2.087536835084716,1.8174384606780513e+22,1.731417467257192e+21,2.481409311645766e+21,2.238721138568347e+22,0.8118199401289862,0.07733957737873626,0.1108404824922776
2.511886431509572e+22,power,8.97523618976308,380.15150263360175,0.9999999999999999,2.079613584928721,2.0471697144179503e+22,1.852098120830907e+21,2.795069050085309e+21,2.511886431509572e+22,0.8149929426497439,0.07373335424714442,0.11127370310311173
2.8183829312644493e+22,power,9.452885269481339,406.49881689713766,1.0,2.0718443238296307,2.3055520069851267e+22,1.9804622359228546e+21,3.14784700687036e+21,2.818382931264448e+22,0.8180407216526665,0.07026945181768944,0.11168982652964407
3.1622776601683792e+22,power,9.957873939373881,434.51766626211156,1.0,2.0642252544204256,2.5961232870414228e+22,2.1169700700290076e+21,3.544573661240556e+21,3.162277660168379e+22,0.8209662673653993,0.06694447159697821,0.11208926103762253
3.5481338923357603e+22,power,10.49179541031465,464.30815835598827,1.0,2.056752710158901,2.922855722886603e+22,2.262109347510375e+21,3.9906723469811757e+21,3.548133892335758e+22,0.823772667993222,0.06375490373677005,0.11247242827000792
3.981071705534985e+22,power,11.056334859112727,495.9764182399024,1.0,2.0494231499846363,3.2902088173702238e+22,2.416397109664805e+21,4.492231771982813e+21,3.981071705534985e+22,0.8264630885185421,0.060697151129059705,0.1128397603523983
4.466835921509617e+22,power,11.653273512274325,529.6350134766866,0.9999999999999996,2.0422331531605495,3.703189004232556e+22,2.580381785658412e+21,5.056087387112183e+21,4.466835921509615e+22,0.8290407503889293,0.05776755249130227,0.11319169711976848
5.011872336272714e+22,power,12.284497772294788,565.4032006207196,1.0,2.0351794142972026,4.167416615084144e+22,2.754644393424146e+21,5.689912818461551e+21,5.0118723362727135e+22,0.8315089322852577,0.05496238149339517,0.11352868622134718
5.623413251903491e+22,power,12.952003928240124,603.4073906761054,0.9999999999999999,2.028258738557769,4.689200936619624e+22,2.939800807373984e+21,6.40232234546466e+21,5.623413251903489e+22,0.8338709475125912,0.05227787245368959,0.11385118003371912
6.309573444801943e+22,power,13.657896703031557,643.7819364695789,1.0,2.0214680370412776,5.275624312547481e+22,3.1365055944797884e+21,7.202985728064825e+21,6.309573444801942e+22,0.8361301058938831,0.04971026364807207,0.11415963045804481
7.079457843841402e+22,power,14.404416100290655,686.6687071625504,1.0,2.0148043223415057,5.934637068610806e+22,3.3454499412959455e+21,8.102757811009955e+21,7.079457843841395e+22,0.8382897673122669,0.047255736457365013,0.11445449623036819
7.94328234724279e+22,power,15.193912784709354,732.2190021859203,0.9999999999999997,2.0082647042785906,6.675162995111868e+22,3.567370978649799e+21,9.113822542659405e+21,7.94328234724279e+22,0.8403532322414422,0.04491053978319274,0.11473622797536492
8.91250938133744e+22,power,16.028891972628887,780.5924360106326,1.0,2.001846385800198,7.507219098879394e+22,3.8030463482438017e+21,1.0249856476336666e+22,8.91250938133744e+22,0.8423238369430851,0.04267088185295244,0.11500528120396254
1.0000000000000001e+23,power,16.911992229042877,831.9588166766861,1.0,1.9955466590488236,8.442048625511894e+22,4.0533033548488146e+21,1.152621039003224e+22,1e+23,0.8442048625511894,0.04053303354848815,0.1152621039003224
1.1220184543019653e+23,power,17.846008266599682,886.4980805497095,0.9999999999999996,1.989362901591568,9.492271244288921e+22,4.319018648438177e+21,1.296011433886914e+22,1.1220184543019653e+23,0.8459995651492462,0.0384932942223766,0.1155071406283771
1.2589254117941714e+23,power,18.83389542191461,944.4011211917389,1.0,1.9832925728085378,1.067205117171847e+23,4.601122262446152e+21,1.4570907199786285e+22,1.2589254117941714e+23,0.8477111568118304,0.03654801324479432,0.11574082994337526
1.4125375446227497e+23,power,19.87878200637269,1005.8703110716675,1.0,1.977333210435816,1.1997285984285577e+23,4.900600155541164e+21,1.6380294463877909e+22,1.4125375446227484e+23,0.8493428036625913,0.03469359221067632,0.11596360412673247
1.584893192461111e+23,power,20.983972931060002,1071.1205112165821,1.0,1.9714824272587839,1.3485818287963146e+23,5.218499130647188e+21,1.8412637235832351e+22,1.58489319246111e+23,0.8508976095115672,0.032926503536453544,0.11617588695197932
1.7782794100389228e+23,power,22.152966938616448,1140.379492750461,1.0,1.9657379079514543,1.5157673520226294e+23,5.555928888680246e+21,2.0695276912948965e+22,1.7782794100389214e+23,0.8523786214166724,0.031243284139237954,0.11637809444408967
1.9952623149688827e+23,power,23.389467298090086,1213.8887423602007,1.0,1.9600974060573277,1.703532662577217e+23,5.914065952778898e+21,2.32588992863876e+22,1.995262314968882e+23,0.8537888225507758,0.029640543543624904,0.11657063390559926
2.238721138568347e+23,power,24.69738596391061,1291.9046820127355,0.9999999999999999,1.954558741107224,1.9144001136151042e+23,6.294159610766045e+21,2.6137942884558226e+22,2.238721138568347e+23,0.8551311195638038,0.028114978245084757,0.11675390219111136
2.5118864315095718e+23,power,26.080868433864648,1374.698933712293,1.0,1.9491197958694544,2.15120052157946e+23,6.697533205046292e+21,2.9371057787964892e+22,2.5118864315095718e+23,0.8564083529392091,0.02666335993949084,0.11692828712130002
2.818382931264449e+23,power,27.54429028765229,1462.5601059823107,1.0,1.9437785137276662,2.4171108073389758e+23,7.125592836345818e+21,3.3001619556201486e+22,2.8183829312644487e+23,0.8576232777050474,0.0252825574456235,0.11709416484932915
3.162277660168379e+23,power,29.092291477606874,1555.7937515669478,1.0,1.9385328961816672,2.7156963179775085e+23,7.57982715763417e+21,3.7078307061452914e+22,3.162277660168379e+23,0.8587785798141798,0.02396951808852412,0.11725190209729602
3.5481338923357603e+23,power,30.729766766903957,1654.7246814125842,0.9999999999999999,1.9333810004665402,3.05095821139489e+23,8.061818647842107e+21,4.16557494462449e+22,3.54813389233576e+23,0.8598768546996473,0.02272129207202764,0.11740185322832518
3.9810717055349855e+23,power,32.46190586093528,1759.6968146370775,1.0,1.9283209372853767,3.4273867404321894e+23,8.573242880911843e+21,4.6795253629367504e+22,3.981071705534983e+23,0.8609206248827441,0.021535012466598506,0.11754436265065736
4.466835921509616e+23,power,34.294195314390464,1871.0751254326747,1.0,1.9233508686509997,3.850020947969147e+23,9.115878011107991e+21,5.256561934293876e+22,4.466835921509615e+23,0.8619123280149479,0.020407908800077847,0.11767976318497422
5.011872336272715e+23,power,36.232437620176164,1989.246824559743,1.0,1.9184690058321001,4.324515688919664e+23,9.691610529255068e+21,5.9044054206049816e+22,5.011872336272713e+23,0.8628543184593105,0.019337305260378274,0.1178083762803112
5.623413251903491e+23,power,38.282769689458966,2114.622700535237,1.0,1.9136736073992857,4.8572168294815345e+23,1.0302441797007675e+22,6.6317200445187895e+22,5.62341325190349e+23,0.8637488677961551,0.01832062012074315,0.11793051208310174
6.309573444801942e+23,power,40.451688062999104,2247.638232221352,1.0,1.9089629773666161,5.455245638897332e+23,1.0950493467382427e+22,7.448228712307825e+22,6.309573444801938e+23,0.8645981676291552,0.017355362550544286,0.11804646982030066
7.079457843841402e+23,power,42.746052630202946,2388.7560179923357,1.0,1.9043354634243046,6.126593427948864e+23,1.163801931965866e+22,8.364842226959516e+22,7.079457843841402e+23,0.8654043237616764,0.016439139234062768,0.11815653700426089
7.94328234724279e+23,power,45.17314031836336,2538.4656344816663,1.0,1.899789455258366,6.880227857987016e+23,1.2367404571194676e+22,9.393804435438269e+22,7.94328234724279e+23,0.8661693689354032,0.015569639892616373,0.11826099117198036
8.912509381337441e+23,power,47.7406434632749,2697.286673767932,0.9999999999999999,1.8953233829531042,7.72621208463585e+23,1.314118067459736e+22,1.054885489955615e+23,8.912509381337438e+23,0.8668952540812285,0.014744647228214591,0.11836009869055708
1e+24,power,50.45667553587638,2865.771598692414,0.9999999999999999,1.89093571547246,8.675838462909173e+23,1.3962039228829436e+22,1.1845411448025325e+23,1e+24,0.8675838462909172,0.013962039228829435,0.11845411448025325
1.1220184543019652e+24,power,53.329854574339585,3044.5044455003663,1.0,1.8866249592163566,9.741778759767895e+23,1.4832825658477784e+22,1.3300775266669766e+23,1.1220184543019648e+24,0.8682369458734521,0.0132197697832926,0.11854328434325534
1.2589254117941714e+24,power,56.369272869758845,3234.1060568960334,0.9999999999999999,1.88238965664832,1.0938252408654741e+24,1.5756564709197467e+22,1.4934360621949939e+23,1.258925411794171e+24,0.8688562726735315,0.012515884230775699,0.11862784309569283
1.4125375446227496e+24,power,59.58455489080896,3435.2346134031304,0.9999999999999997,1.8782283849907813,1.2281215523107543e+24,1.6736463036500029e+22,1.67679529275495e+23,1.4125375446227493e+24,0.869443475669705,0.011848508452191184,0.11870801587810374
1.584893192461111e+24,power,62.98590010427155,3648.5871994418108,1.0,1.874139754984602,1.3788572931945948e+24,1.77759168356805e+22,1.8825998243083533e+23,1.5848931924611105e+24,0.8700001361312104,0.01121584528234175,0.11878401858644792
1.7782794100389228e+24,power,66.58406555485519,3874.9050561901313,1.0,1.8701224097095066,1.548041593681221e+24,1.887853743375832e+22,2.113592789239427e+23,1.778279410038922e+24,0.8705277612404781,0.01061618175815527,0.11885605700136662
1.9952623149688828e+24,power,70.39045389982985,4114.973075655793,1.0,1.8661750234622374,1.7379289354859408e+24,2.0048148824595024e+22,2.3728523065834714e+23,1.9952623149688828e+24,0.8710277954169874,0.010047876248746614,0.11892432833426603
2.238721138568347e+24,power,74.4171279514035,4369.623743289577,1.0,1.862296300689382,1.951049095223227e+24,2.1288806877306817e+22,2.6638323646781126e+23,2.238721138568345e+24,0.8715016183171955,0.009509360728563515,0.11898902095424109
2.511886431509572e+24,power,78.67682959072741,4639.7411507111765,1.0,1.8584849749719674,2.1902407431575323e+24,2.2604818886264854e+22,2.990408694657751e+23,2.511886431509572e+24,0.871950545089437,0.008999140487685187,0.11905031442287782
2.818382931264449e+24,power,83.18305136862348,4926.262251515655,1.0,1.8547398080590365,2.4586891555388253e+24,2.4000749689384273e+22,3.356930260362343e+23,2.818382931264444e+24,0.8723758323485713,0.008515787341437148,0.11910838030999159
3.1622776601683796e+24,power,87.950082445184,5230.179902075285,1.0,1.8510595889475627,2.759968521543994e+24,2.548143648291079e+22,3.7682770214147335e+23,3.1622776601683785e+24,0.8727786798446525,0.008057937733890833,0.11916338242145656
3.5481338923357605e+24,power,92.99300075674444,5552.549427935515,1.0,1.8474431330061767,3.098089398923209e+24,2.7052020812901834e+22,4.229924725996489e+23,3.54813389233576e+24,0.8731602281456511,0.0076242953715293165,0.11921547648281958
3.9810717055349857e+24,power,98.32779573737942,5894.487868953804,1.0,1.8438892811403111,3.477551994929703e+24,2.8717944897542933e+22,4.7480176570773556e+23,3.9810717055349814e+24,0.8735215670932974,0.0072136216128977715,0.1192648112938049
4.4668359215096164e+24,power,103.97134426059847,6257.182266756422,1.0,1.8403968989964852,3.903405909349463e+24,3.0484992003637288e+22,5.329450201565134e+23,4.466835921509614e+24,0.8738637321673249,0.006824739600762986,0.1193115282319121
5.011872336272715e+24,power,109.94155531936798,6641.88835006087,1.0,1.8369648762035675,4.381317212779697e+24,3.235928004149656e+22,5.981958434515213e+23,5.011872336272715e+24,0.8741877124583831,0.006456525200632279,0.11935576234098458
5.62341325190349e+24,power,116.2573138729914,7049.94162233139,1.0,1.8335921256489756,4.91764365584188e+24,3.434731558399853e+22,6.714222804776113e+23,5.62341325190349e+24,0.8744944459092151,0.006107912409313361,0.11939764168147149
6.309573444801943e+24,power,122.93862198557845,7482.757141241154,0.9999999999999999,1.8302775827878617,5.519519109581603e+24,3.645599279212689e+22,7.535983424282082e+23,6.309573444801938e+24,0.8747848262434901,0.005777885480065328,0.11943728827644452
7.079457843841402e+24,power,130.00668553163797,7941.832975668814,1.0,1.8270202049834627,6.194948293275408e+24,3.869261025745846e+22,8.458169403085359e+23,7.079457843841401e+24,0.8750597051248139,0.005465476468811539,0.11947481840637462
7.943282347242789e+24,power,137.48381249887913,8428.76564260793,1.0,1.8238189708768693,6.952913011231819e+24,4.1064946210785836e+22,9.493043898001844e+23,7.943282347242789e+24,0.8753198875834068,0.005169770431871905,0.11951034198472116
8.912509381337441e+24,power,145.39373925940708,8945.240133440819,1.0,1.820672879784581,7.803491469445669e+24,4.3581209930123664e+22,1.0654367019616487e+24,8.912509381337441e+24,0.8755661436706,0.004889892180240682,0.11954396414915927
1e+25,power,153.76154329839866,9493.045582223695,1.0,1.8175809511222984,8.757992035948564e+24,4.625011807659384e+22,1.1957578459748441e+24,1e+25,0.8757992035948563,0.004625011807659384,0.1195757845974844
1.1220184543019654e+25,power,162.6137059547633,10074.082530844344,1.0,1.8145422238534905,9.829103366608438e+24,4.9080930090273644e+22,1.342000246320939e+24,1.1220184543019651e+25,0.8760197596503313,0.0043743424987433095,0.11960589785092526
1.2589254117941714e+25,power,171.9782123456409,10690.368573765463,1.0,1.8115557559613618,1.103106285979322e+25,5.2083475691385335e+22,1.506107782457101e+24,1.2589254117941705e+25,0.8762284688552109,0.004137137530424303,0.1196343936143648
1.4125375446227497e+25,power,181.88478554988154,11344.036339623046,1.0,1.8086206239429228,1.2379845701414407e+25,5.526814504664349e+22,1.6902615997664468e+24,1.4125375446227497e+25,0.8764259575642449,0.003912685029650246,0.11966135740610488
1.5848931924611239e+25,power,192.3647896027399,12037.352672246023,0.9999999999999999,1.8057359223239349,1.389337688502351e+25,5.864598221918261e+22,1.8969090573685436e+24,1.5848931924611235e+25,0.8766128185236878,0.0037003113205447856,0.11968687015576754
1.7782794100389228e+25,power,203.45143779594278,12772.719752870767,1.0,1.8029007631935898,1.5591769189717179e+25,6.222869063598638e+22,2.1287962200360524e+24,1.7782794100389217e+25,0.8767896148207619,0.0034993764357100867,0.11971100874352804
1.995262314968883e+25,power,215.179799110869,13552.689588993198,1.0,1.8001142757578237,1.7497590139029134e+25,6.602870367757487e+22,2.389004306982111e+24,1.995262314968882e+25,0.8769568796923839,0.0033092743336158603,0.11973384597400014
2.238721138568347e+25,power,227.58707437383595,14379.962529221244,0.9999999999999999,1.7973756059102628,1.9636161609785097e+25,7.005917744236588e+22,2.680990598455992e+24,2.2387211385683457e+25,0.8771151203915621,0.003129428504309763,0.11975545110412796
2.5118864315095717e+25,power,240.71252216717096,15257.408644951245,1.0,1.79468391581983,2.2035895899968476e+25,7.433409491820247e+22,3.0086343202090297e+24,2.511886431509571e+25,0.8772648167347893,0.0029592936203540793,0.11977588964485658
2.8183829312644723e+25,power,254.59773962749256,16188.067852687698,1.0,1.7920383835341125,2.472867290538459e+25,7.886826657829446e+22,3.376288140681843e+24,2.8183829312644723e+25,0.8774064244807935,0.00279835169676216,0.11979522382244437
3.1622776601683795e+25,power,269.28666272448686,17175.168745169794,1.0,1.7894382025976479,2.775026323870012e+25,8.367742212646725e+22,3.78883594085719e+24,3.1622776601683778e+25,0.8775403750353326,0.0026461124265100677,0.1198135125381574
3.5481338923357606e+25,power,284.8258925633052,18222.127905390316,1.0,1.7868825816843221,3.114080307033305e+25,8.877820715506162e+22,4.2517576458694724e+24,3.548133892335759e+25,0.8776670783929427,0.0025021098371408516,0.11983081176991643
3.9810717055349854e+25,power,301.26461735326393,19332.576070080268,1.0,1.7843707442431396,3.494532679323359e+25,9.418831061343106e+22,4.771201951502826e+24,3.981071705534985e+25,0.8777869221659138,0.0023659033943668655,0.11984717443971943
4.466835921509617e+25,power,318.6548875302758,20510.36315538115,1.0,1.7819019281566542,3.921436478689856e+25,9.992648929301695e+22,5.35406793890455e+24,4.466835921509613e+25,0.8779002738396011,0.0022370754388320083,0.11986265072156688
5.0118723362727555e+25,power,337.05186145083826,21759.566376311974,1.0,1.7794753854114038,4.400461410899413e+25,1.0601260738539194e+23,6.008096646348e+24,5.011872336272752e+25,0.8780074821642334,0.002115229604276628,0.11987728823149002
5.6234132519034905e+25,power,356.5136373149463,23084.52643380695,0.9999999999999999,1.7770903817797261,4.937969090765725e+25,1.124678127855074e+23,6.741973798592137e+24,5.62341325190349e+25,0.8781088761517312,0.0019999919576858018,0.11989113189058304
