Q_topsis,Q_pca_ae,Q_mlp_ae,conflict
0.31626667826746335,0.66446896959371,0.8455332044722385,0.24375309283368368
0.5713764091254983,0.3243350767799492,0.6701467036155978,0.3348779577019359
0.3666595480091083,0.7657428085708555,0.9181590522176335,0.2009483042935793
0.6859855578356862,0.0569618956400062,0.26104625955271743,0.3395043624124096
0.3661693751229766,0.803151619900851,0.9119794698006417,0.25096369522290385
0.3988847800431059,0.8247129645453355,0.971520308607958,0.2504117599227685
0.3271118662371306,0.6237748368922721,0.8417215711317048,0.19155569380981563
0.6666885033289803,0.46764666646424713,0.42200119171126693,0.27114817686570775
0.391246369235187,0.6419635815750275,0.7731600189285381,0.16792526000115737
0.5589766680431069,0.6799555488431781,0.8081419384430061,0.1028886173544794
0.3968886770309426,0.9081131264826261,0.9444737102354785,0.21548442511777954
0.3585422401950464,0.8205540283906337,0.895078586461092,0.18491817945053152
0.48176483644568374,0.6755909714990884,0.8355518153948688,0.1838033315218085
0.5121137740540815,0.7676964600175831,0.9192857364997925,0.1470098181119126
0.3578447904934466,0.9126329057462818,0.9242802090094365,0.23423562666090275
0.4933383661470629,0.5888837938971718,0.753211871851408,0.13152293980316243
0.39205568727547335,0.7706596408509571,0.7915301653606532,0.24632385818522523
0.41599450246498143,0.5858933846696381,0.7867584948379571,0.3103974513296598
0.6109052855655627,0.8754584939629244,0.8330669922620086,0.24186198402930037
0.34917063614671295,0.5603814594581807,0.9532808481810006,0.2258047384240045
0.4528006518409843,0.8395451047078191,0.9087635207018886,0.16105714436593227
0.38302393659846246,0.7800649610006277,0.804825272768259,0.18849096043707164
0.4860501002147981,0.7622164404720989,0.8723607329070822,0.2161887138271248
0.3286834086603852,0.6619542084642052,0.781100335243614,0.17647231629640175
0.5521963435375258,0.7855929628970879,0.7084917524455456,0.1941372278603472
0.4014616586888873,0.8704235018467507,0.9468848763648511,0.2436479168711756
0.4777147081385873,0.7934462878186901,0.8779313871133738,0.2613775858818663
0.4621532075269038,0.9696323256007574,0.8952041121997797,0.2347808416099929
0.6576195520897883,0.3920942961972165,0.5020996265413016,0.27127296453715594
0.6830073788820423,0.6080524169593307,0.4712409258882333,0.2162527703037036
0.6742692054732851,0.48532340134654606,0.6949706632458283,0.18460528559977624
0.5256117033024769,0.7663163800433026,0.8319056108452858,0.12239261622995812
0.43663527447829226,0.8297551352976255,1.0,0.26228178816469416
0.316009842564794,0.2951803952648352,0.4826630809843707,0.07670363920491491
0.4217062220169272,0.9548137737771565,0.9331197649946038,0.17447282269416792
0.5368452914600302,0.8381775213607168,0.8056309086957322,0.3154854383942616
0.3892065326189377,0.7385133704450888,0.762688030338186,0.1980609002610298
